Input,Target
"je vous avoue madame que je n'ai point le talent de dissimuler  et que je porte un cœur sincère je ne vous dirai point que je suis toujours dans les mêmes sentiments pour vous","ah scélérat c'est maintenant que je te connais tout entier  et pour mon malheur je te connais lors qu'il n'en est plus temps  et qu'une telle connaissance ne peut plus me servir qu'à me désespérer "
" et que je brûle de vous rejoindre puisqu'enfin il est assuré que je ne suis parti que pour vous fuir non point pour les raisons que vous pouvez vous figurer  mais par un pur motif de conscience"," mais sache que ton crime ne demeurera pas impuni  et que le même ciel dont tu te joues"
" et pour ne croire pas qu'avec vous davantage je puisse vivre sans péché  il m'est venu des scrupules madame  et j'ai ouvert les yeux de l'âme sur ce que je faisais","ah scélérat c'est maintenant que je te connais tout entier  et pour mon malheur je te connais lors qu'il n'en est plus temps  et qu'une telle connaissance ne peut plus me servir qu'à me désespérer "
"j'ai fait réflexion que pour vous épouser je vous ai dérobée à la clôture d'un convent que vous avez rompu des vœux qui vous engageaient autre part "," mais sache que ton crime ne demeurera pas impuni  et que le même ciel dont tu te joues"
"et que le ciel est fort jaloux de ces sortes de choses. le repentir m'a pris  et j'ai craint le courroux céleste  j'ai cru que notre mariage n'était qu'un adultère déguisé","ah scélérat c'est maintenant que je te connais tout entier  et pour mon malheur je te connais lors qu'il n'en est plus temps  et qu'une telle connaissance ne peut plus me servir qu'à me désespérer "
"qu'il nous attirerait quelque disgrâce d'en haut  et qu'enfin je devais tâcher de vous oublier  et vous donner moyen de retourner à vos premières chaînes  voudriez vous madame vous opposer à une si sainte pensée "," mais sache que ton crime ne demeurera pas impuni  et que le même ciel dont tu te joues"
" et que j'allasse en vous retenant me mettre le ciel sur les bras ?","ah scélérat c'est maintenant que je te connais tout entier  et pour mon malheur je te connais lors qu'il n'en est plus temps  et qu'une telle connaissance ne peut plus me servir qu'à me désespérer "
"sganarelle, le ciel.","vraiment oui, nous nous moquons bien de cela nous autres."
"madame.","il suffit je n'en veux pas ouïr davantage  et je m'accuse moi-même d'en avoir trop entendu c'est une lâcheté que de se faire expliquer trop sa honte  et sur de tels sujets"
"madame.","un noble cœur au premier mot doit prendre son parti  n'attends pas que j'éclate ici en reproche  et en injures non non je n'ai point un courroux à exhaler une parole vaine"
"madame."," et toute sa chaleur se réserve pour ma vengeance  je te le dis encore le ciel te punira perfide de l'outrage que tu me fais  et si le ciel n'a rien que tu puisses appréhender"
"si le remords le pouvait prendre.","allons songer à l'exécution de notre entreprise amoureuse."
"ah ! quel abominable maître me vois-je obligé de servir.","notre dinje, piarrot, tu t'is trouvé là bien à point."
"porquisenne, il ne s'en est pas fallu l'épaisseur d'une épingle qu'ils ne se s'ayant noyés tou deu.","c'est donc le coup de vent d'amatin qui les avait renversés."
"aga quien charlotte je m'en vas te conter tout fin drai comme cela est venu ça comme dit l'autre je les ai le premier avisés avisés le premier je les ai ","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"enfin donc j'équions sur le bord de la mar mo  et le gros lucas  et je nous amusions à batifoler avé des mottes de tarre que je nous jesquions à la tête ","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"car comme tu sais bian le gros lucas aime à batifoler  et moi per fois je batifole i tou  en batifolant donc pisque batifoler y a j'ai aperçu de tout loin queuque chose qui grouillait dans glieau","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
" et qui venait comme envars nous per secousse je voyais ça fisiblement  et pis tout d'un coup je voyais que je ne voyais plus rien  eh lucas !","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"ç'ay je fait je pense que vlà des hommes qui nageant là-bas  voire ce m'a-t-il fait t'as été au trepassement d'un chat t'as la vue trouble  pal sanguienne","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"ç'ai je fait je n'ai point la vue trouble ce sont des hommes  point du tout ce m'a-t-il fait t'as la barlue  veux tu gager ç'ai je fait","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"que je n'ai point la barlue ç'ai je fait  et que ce sont des hommes ç'ai je fait qui nageant drai ici ç'ai je fait  morguenne ce m'a-t-il fait","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"je gage que non o ça ç'ai je fait veux tu gager dix sols que si ? je veux bian ce m'a-t-il fait  et pour te montrer vlà argent ser jeu","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"ce m'a-t-il fait moi je n'ai été ni fou ni étourdi j'ai bravement bouté quatre pièces tapées  et cinq sols en double j'erniguenne aussi hardiment que si j'avais avalé un vare de vin","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"car si hasardeux moi  et je vas à la débandade  je savais bian ce que je faisais pourtant queuque gniais : enfin donc je n'avais pas plutôt eu gagé que j'avons vu les deux hommes tous à plein","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"qui nous faisians signe de les aller quérir  et moi d'hier auparavant les enjeux allons lucas ç'ai-je dit tu vois bian qu'ils nous appellent allons viste à leur secours ","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"non ce m'a-t-il dit ils m'ont fait pardre  o dont tanquia qu'à la parfin pour le faire court je l'ai tant sarmonné que je nous sommes boutés dans une barque","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
" et pis j'avons tant fait cahin caha que je les avons tiré de gliau  et pis je les avons menés cheu nous auprès du feu  et pis ils se sont dépouillés tous nus pour se sécher","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
" et pis il y en est encor venu deux de la même bande qui saguiant sauvés tout seul  et pis mathurine est arrivée là à qui l'on a fait les doux yeux ","ne m'as tu pas dit, piarrot, qu'il y en a un qui est bian pu mieux fait que les autres."
"oui c'est le maître il faut que ce soit queuque gros gros monsieur car il a du dor à son habit tout depis l'haut jusque en bas  et ceux qui le sarvant sont des monsieurs eux-mesmes","ardez un peu."
" et stan pandant tout gros monsieur qu'il est il serait per ma fegue nayé","ardez un peu."
"o par guenne, sans nous, il en avait pour sa maine de feves.","est il encore cheu toi tout nu, piarrot ?"
"nannain ils l'avont rhabillé tout devant nous  monquieu je n'en avais ja mais vu s'habiller que d'histoires  et d'angingorniaux boutont ces monsieurs-là les courtisans","perma fi, piarrot, il faut que j'aille veor en peu ça."
"je me pardrais là dedans pour moi  et j'étais tout ebobi de voir ça  quien charlotte ils avont des cheveux qui ne tenont point à leu teste","perma fi, piarrot, il faut que j'aille veor en peu ça."
" et ils boutont ça après tout comme un gros bonn et de filace ils ant des chemises qui ant des manches ou j'entrerais tout brandis toi","perma fi, piarrot, il faut que j'aille veor en peu ça."
"et moi en glieu d'haut de chausse ils portont un garde-robe aussi large que d'ici à pasque  en glieu de pourpoint de petites brasières qui ne leur venont pas jusqu'au brichet","perma fi, piarrot, il faut que j'aille veor en peu ça."
" et en glieu de rabat un grand mouchoir de cou à reziau avec quatre grosses houpes de linge qui leu pendont ser l'estoumaque  ils avont itou d'autres petis rabat au bout des bras  et de grands antonoirs de passement aux jambes","perma fi, piarrot, il faut que j'aille veor en peu ça."
" et parmi tout ça tant de ribans tant de ribans que c'est une vraie piquié  ignia pas jusqu'aux souliez qui n'en soyont farcy tout depis un bout jusqu'à l'autre","perma fi, piarrot, il faut que j'aille veor en peu ça."
" et ils sont faits d'une façon que je me romperais le cou au cul.","perma fi, piarrot, il faut que j'aille veor en peu ça."
"o, acoute un peu auparavant charlotte, j'ai queuque autre à te dire moi.","et bian, dis, qu'est que c'est ?"
"vois tu charlotte il faut comme dit l'autre que je débonde mon cœur je t'ayme tu le sais bian  et je sommes pour être mariés ensemble","quemant ? qu'est ce que c'est donc qu'il y glia ?"
"il y glia, que tu me chagraines l'esprit franchement.","et quemant donc ?"
"teste quienne, tu ne m'aimes point.","ah ah, n'est-ce que ça ?"
"oui ce n'est que ça, et c'est bian assez.","monguieu, piarrot, tu me viens toujou dire la même chose."
"je te dis toujou la même chose parce que c'est toujou la même chose  et si ce n'était pas toujou la même chose je ne te dirais pas toujou la même chose.","mais qu'est-ce qu'il te faut ? que veux tu ?"
"jerniguienne je veux que tu m'aimes.","est ce que je ne t'aime pas ?"
"non tu ne m'aimes pas  et si je fais tout ce que je pis pour ça je t'ajette sans reproche des rubans à tous ces marciers qui passont","mais mon guieu, je t'aime aussi."
"je me romps le cou à t'aller dénicher des marles je fais jouer pour toi les vielloux quand ce vient ta feste  et tout ça comme si je me frappais la tête contre un mur  vois-tu","mais mon guieu, je t'aime aussi."
"c'a n'est ni biau ni honeste de n'aimer pas les gens qui nous aimant.","mais mon guieu, je t'aime aussi."
"ouy, tu m'aimes d'une belle deguaine.","quemant veux tu donc qu'on fasse ;"
"je veux que l'on fasse comme l'on fait quand l'on aime comme il faut.","ne t'aimé-je pas aussi comme il faut."
"non quand ça est ça se voit  et l'on fait mille petites singeries aux personnes quand on les aime du bon du cœur : regarde la grosse tomasse comme elle assotie du jeune robain","enfin que veux-tu que je fasse ? c'est mon humeur, et je ne pis pas me refondre."
"alle est toujou entour de ly à l'agacer  et ne le laisse ja mais en repos toujou elle y fait queuque niche ou ly baille queuque taloche en passant ","enfin que veux-tu que je fasse ? c'est mon humeur, et je ne pis pas me refondre."
" et l'autre jou qu'il était assis sur un escabeau al fut le tirer dessous ly  et le fit choir tout de son long par tarre jarny vla où l'on voit les gens qui aimant","enfin que veux-tu que je fasse ? c'est mon humeur, et je ne pis pas me refondre."
" mais toi tu ne me dis ja mais mot t'es toujou là comme une vraie souche de bois  et je passerois vingt fois devant toi que tu ne te grouillerais pas pour me bailler le moindre coup","enfin que veux-tu que je fasse ? c'est mon humeur, et je ne pis pas me refondre."
"ou me dire la moindre chose ventre guienne ça n'est pas bian apres tout","enfin que veux-tu que je fasse ? c'est mon humeur, et je ne pis pas me refondre."
