INPUT,TARGET
"Avez-vous imaginé pour notre affaire quelque chose de favorable ? et croyez-vous, Éraste, pouvoir venir à bout de détourner ce fâcheux Mariage que mon Père s’est mis en tête ?",Au moins y travaillons-nous fortement ; et déjà nous avons préparé un bon nombre de Batteries pour renverser ce dessein ridicule.
"Par ma foi, voilà votre Père !",Ah séparons-nous vite.
"Non, non, non, ne bougez, je m’étais trompée.","Mon Dieu, Nérine, que tu es sotte, de nous donner de ces frayeurs !"
"Oui, belle Julie, nous avons dressé pour cela quantité de Machines, et nous ne feignons point de mettre tout en usage, sur la permission que vous m’avez donnée.Ne nous demandez point tous les ressorts que nous ferons jouer, vous en aurez le divertissement ; et comme aux Comédies, il est bon de vous laisser le plaisir de la surprise, et de ne vous avertir point de tout ce qu’on vous fera voir, c’est assez de vous dire que nous avons en main divers stratagèmes tous prêts à produire dans l’occasion, et que l’ingénieuse Nérine et l’adroit Sbrigani entreprennent l’affaire.","Assurément.Votre Père se moque-t-il de vouloir vous anger de son Avocat de Limoges, Monsieur de Pourceaugnac, qu’il n’a vu de sa vie, et qui vient par le Coche vous enlever à notre barbe ? Faut-il que trois ou quatre mille écus de plus, sur la parole de votre Oncle, lui fassent rejeter un Amant qui vous agrée ? Et une Personne comme vous, est-elle faite pour un Limosin ? S’il a envie de se marier, que ne prend-il une Limosine, et ne laisse-t-il en repos les Chrétiens ? Le seul nom de Monsieur de Pourceaugnac m’a mis dans une colère effroyable.J’enrage de Monsieur de Pourceaugnac.Quand il n’y aurait que ce nom-là, Monsieur de Pourceaugnac, j’y brûlerai mes Livres, ou je romprai ce Mariage, et vous ne serez point Madame de Pourceaugnac.Pourceaugnac ! cela se peut-il souffrir ? Non, Pourceaugnac est une chose que je ne saurais supporter, et nous lui jouerons tant de pièces, nous lui ferons tant de niches sur niches, que nous renverrons à Limoges Monsieur de Pourceaugnac."
"Voici notre subtil Napolitain, qui nous dira des nouvelles.","Monsieur, votre Homme arrive, je l’ai vu à trois lieues d’ici, où a couché le Coche ;
              et dans la Cuisine où il est descendu pour déjeuner, je l’ai étudié une bonne grosse
              demie heure, et je le sais déjà par cœur. Pour sa figure, je ne veux point vous en
              parler, vous verrez de quel air la Nature l’a dessinée, et si l’ajustement qui
              l’accompagne y répond comme il faut : mais pour son Esprit, je vous avertis par avance
              qu’il est des plus épais qui se fassent ; que nous trouvons en lui une matière tout à
              fait disposée pour ce que nous voulons, et qu’il est Homme enfin à donner dans tous
              les panneaux qu’on lui présentera."
Nous dis-tu vrai ?,"Oui, si je me connais en Gens."
"Madame, voilà un Illustre, votre affaire ne pouvait être mise en de meilleures mains,
              et c’est le Héros de notre Siècle pour les exploits dont il s’agit : Un Homme qui
              vingt fois en sa vie pour servir ses Amis, a généreusement affronté les Galères ; qui
              au péril de ses bras et de ses épaules, sait mettre noblement à fin les aventures les
              plus difficiles ; et qui, tel que vous le voyez, est exilé de son Pays pour je ne sais
              combien d’actions honorables qu’il a généreusement entreprises.","Je suis confus des louanges dont vous m’honorez, et je pourrais vous en donner avec
              plus de justice sur les merveilles de votre vie ; et principalement sur la gloire que
              vous acquîtes, lorsqu’avec tant d’honnêteté vous pipâtes au jeu, pour douze mille
              écus, ce jeune Seigneur étranger que l’on mena chez vous ; lorsque vous fîtes
              galamment ce faux Contrat qui ruina toute une Famille ; lorsque avec tant de grandeur
              d’âme vous sûtes nier le dépôt qu’on vous avait confié ; et que si généreusement on
              vous vit prêter votre témoignage à faire pendre ces deux Personnes qui ne l’avaient
              pas mérité."
"Ce sont petites bagatelles qui ne valent pas qu’on en parle, et vos éloges me font
              rougir.","Je veux bien épargner votre modestie ; laissons cela ; et pour commencer notre
              affaire, allons vite joindre notre Provincial, tandis que de votre côté vous nous
              tiendrez prêts au besoin les autres Acteurs de la Comédie."
"Au moins, Madame, souvenez-vous de votre Rôle ; et pour mieux couvrir notre jeu,
              feignez, comme on vous a dit, d’être la plus contente du monde des résolutions de
              votre Père.","S’il ne tient qu’à cela, les choses iront à merveille."
"Mais, belle Julie, si toutes nos Machines venaient à ne pas réussir ?",Je déclarerai à mon Père mes véritables sentiments.
Et si contre vos sentiments il s’obstinait à son dessein ?,Je le menacerais de me jeter dans un Convent.
Mais si malgré tout cela il voulait vous forcer à ce Mariage ?,Que voulez-vous que je vous dise ?
Ce que je veux que vous me disiez ?,Oui.
Ce qu’on dit quand on aime bien.,Mais quoi ?
"Que rien ne pourra vous contraindre, et que malgré tous les efforts d’un Père, vous
              me promettez d’être à moi.","Mon Dieu, Éraste, contentez-vous de ce que je fais maintenant, et n’allez point
              tenter sur l’avenir les résolutions de mon cœur : ne fatiguez point mon devoir par les
              propositions d’une fâcheuse extrémité dont peut-être n’aurons-nous pas besoin ; et
              s’il y faut venir, souffrez au moins que j’y sois entraînée par la suite des
              choses."
Eh bien…,"Ma foi, voici notre Homme, songeons à nous."
Ah comme il est bâti !,"Hé bien, quoi ? qu’est-ce ? qu’y a-t-il ? Au diantre soit la sotte Ville, et les sottes Gens qui y sont : ne pouvoir faire un pas sans trouver des Nigauds qui vous regardent, et se mettent à rire ! Eh, Messieurs les Badauds, faites vos affaires, et laissez passer les Personnes sans leur rire au nez. Je me donne au Diable, si je ne baille un coup de poing au premier que je verrai rire."
"Qu’est-ce que c’est, Messieurs ? que veut dire cela ? à qui en avez-vous ? faut-il se moquer ainsi des honnêtes Étrangers qui arrivent ici ?",Voilà un Homme raisonnable celui-là.
Quel procédé est le vôtre ? et qu’avez-vous à rire ?,Fort bien.
Monsieur a-t-il quelque chose de ridicule en soi ?,Oui.
Est-il autrement que les autres ?,"Suis-je tortu, ou bossu ?"
Apprenez à connaître les Gens.,C’est bien dit.
Monsieur est d’une mine à respecter.,Cela est vrai.
Personne de condition.,"Oui, Gentilhomme Limosin."
Homme d’esprit.,Qui a étudié en Droit.
"Il vous fait trop d’honneur, de venir dans votre Ville.",Sans doute.
Monsieur n’est point une Personne à faire rire.,Assurément.
"Et quiconque rira de lui, aura affaire à moi.","Monsieur, je vous suis infiniment obligé."
"Je suis fâché, Monsieur, de voir recevoir de la sorte une Personne comme vous, et je vous demande pardon pour la Ville.",Je suis votre serviteur.
"Je vous ai vu ce matin, Monsieur, avec le Coche, lorsque vous avez déjeuné ; et la grâce avec laquelle vous mangiez votre pain, m’a fait naître d’abord de l’amitié pour vous : Et comme je sais que vous n’êtes jamais venu en ce Pays, et que vous y êtes tout neuf, je suis bien aise de vous avoir trouvé pour vous offrir mon service à cette arrivée, et vous aider à vous conduire parmi ce Peuple, qui n’a pas parfois pour les honnêtes Gens toute la considération qu’il faudrait.",C’est trop de grâce que vous me faites.
"Je vous l’ai déjà dit ; du moment que je vous ai vu, je me suis senti pour vous de l’inclination.",Je vous suis obligé.
Votre physionomie m’a plu.,Ce m’est beaucoup d’honneur.
J’y ai vu quelque chose d’honnête.,Je suis votre serviteur.
Quelque chose d’aimable.,"Ah, ah."
De gracieux.,"Ah, ah."
De doux.,"Ah, ah."
De majestueux.,"Ah, ah."
De franc.,"Ah, ah."
Et de cordial.,"Ah, ah."
Je vous assure que je suis tout à vous.,Je vous ai beaucoup d’obligation.
C’est du fond du cœur que je parle.,Je le crois.
"Si j’avais l’honneur d’être connu de vous, vous sauriez que je suis un Homme tout à fait sincère.",Je n’en doute point.
Ennemi de la fourberie.,J’en suis persuadé.
Et qui n’est pas capable de déguiser ses sentiments.,C’est ma pensée.
"Vous regardez mon habit qui n’est pas fait comme les autres ; mais je suis originaire de Naples, à votre service, et j’ai voulu conserver un peu et la manière de s’habiller, et la sincérité de mon Pays.",C’est fort bien fait : Pour moi j’ai voulu me mettre à la mode de la Cour pour la Campagne.
"Ma foi, cela vous va mieux qu’à tous nos Courtisans.","C’est ce que m’a dit mon Tailleur ; l’habit est propre et riche, et il fera du bruit ici."
Sans doute. N’irez-vous pas au Louvre ?,Il faudra bien aller faire ma Cour.
Le Roi sera ravi de vous voir.,Je le crois.
Avez-vous arrêté un Logis ?,"Non, j’allais en chercher un."
"Je serai bien aise d’être avec vous pour cela, et je connais tout ce Pays-ci.",Ah qu’est-ce ci ! que vois-je ! Quelle heureuse rencontre ! Monsieur de Pourceaugnac ! que je suis ravi de vous voir ! Comment ? il semble que vous ayez peine à me reconnaître ?
"Monsieur, je suis votre serviteur.",Est-il possible que cinq ou six années m’aient ôté de votre mémoire ? et que vous ne reconnaissiez pas le meilleur Ami de toute la Famille des Pourceaugnac ?
Pardonnez-moi.,"Ma foi, je ne sais qui il est."
"Il n’y a pas un Pourceaugnac à Limoges que je ne connaisse depuis le plus grand jusques au plus petit ; je ne fréquentais qu’eux dans le temps que j’y étais, et j’avais l’honneur de vous voir presque tous les jours.","C’est moi qui l’ai reçu, Monsieur."
Vous ne vous remettez point mon visage ?,Si fait.
Je ne le connais point.,Vous ne vous ressouvenez pas que j’ai eu le bonheur de boire avec vous je ne sais combien de fois ?
Excusez-moi.,Je ne sais ce que c’est.
Comment appelez-vous ce Traiteur de Limoges qui fait si bonne chère ?,Petit-Jean ?
Le voilà.Nous allions le plus souvent ensemble chez lui nous réjouir. Comment est-ce que vous nommez à Limoges ce Lieu où l’on se promène ?,Le Cimetière des Arènes ?
Justement ; c’est où je passais de si douces heures à jouir de votre agréable Conversation. Vous ne vous remettez pas tout cela ?,"Excusez-moi, je me le remets."
"Diable emporte, si je m’en souviens.",Il y a cent choses comme cela qui passent de la tête.
"Embrassez-moi donc, je vous prie, et resserrons les nœuds de notre ancienne amitié.",Voilà un Homme qui vous aime fort.
Dites-moi un peu des nouvelles de toute la Parenté : Comment se porte Monsieur votre… là… qui est si honnête Homme ?,Mon Frère le Consul ?
Oui.,Il se porte le mieux du monde.
Certes j’en suis ravi. Et celui qui est de si bonne humeur ? là… Monsieur votre… ?,Mon cousin l’Assesseur ?
Justement.,Toujours gai et gaillard.
"Ma foi, j’en ai beaucoup de joie. Et Monsieur votre Oncle ? le…",Je n’ai point d’Oncle.
Vous aviez pourtant en ce temps-là…,"Non, rien qu’une Tante."
"C’est ce que je voulais dire, Madame votre Tante ; comment se porte-t-elle ?",Elle est morte depuis six mois.
Hélas la pauvre Femme ! elle était si bonne personne.,"Nous avons aussi mon Neveu le Chanoine, qui a pensé mourir de la petite vérole."
Quel dommage ç’aurait été !,Le connaissez-vous aussi ?
Vraiment si je le connais ! Un grand Garçon bien fait.,Pas des plus grands.
"Non, mais de taille bien prise.",Eh oui.
Qui est votre Neveu…,Oui.
Fils de votre Frère et de votre Sœur…,Justement.
Chanoine de l’Église de… comment l’appelez-vous ?,De Saint-Etienne.
"Le voilà, je ne connais autre.",Il dit toute la Parenté.
Il vous connaît plus que vous ne croyez.,"À ce que je vois, vous avez demeuré longtemps dans notre Ville ?"
Deux ans entiers.,"Vous étiez donc là quand mon Cousin l’Élu, fit tenir son Enfant à Monsieur notre Gouverneur ?"
"Vraiment oui, j’y fus convié des premiers.",Cela fut galant.
Très galant.,C’était un Repas bien troussé.
